source,record_id,carrier_id,family,carrier_status,raw_local_permutations_expected,raw_local_permutations_checked,canonicalizations_completed,theoretical_configuration_classes,theoretical_class_multiplicities,canonical_classes_observed,representation_invariance_passed,formal_class_separation_passed,global_symmetry_quotient,passed,seconds,issues
rota,RotA-0264,RotA-0264:local:3,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.23257650199957425,
rota,RotA-0265,RotA-0265:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,1.9430211939998117,
rota,RotA-0265,RotA-0265:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.25665352099986194,
rota,RotA-0265,RotA-0265:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.2442346349998843,
rota,RotA-0265,RotA-0265:local:3,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.45411933500054147,
rota,RotA-0266,RotA-0266:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.4494729230000303,
rota,RotA-0266,RotA-0266:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,1.077822068000387,
rota,RotA-0266,RotA-0266:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,1.1015183039999101,
rota,RotA-0266,RotA-0266:local:3,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,1.124068740000439,
rota,RotA-0267,RotA-0267:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.4340629279995483,
rota,RotA-0267,RotA-0267:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,1.105021516999841,
rota,RotA-0267,RotA-0267:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,1.120490917999632,
rota,RotA-0267,RotA-0267:local:3,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,1.075807428999724,
rota,RotA-0268,RotA-0268:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.0374198509998678,
rota,RotA-0268,RotA-0268:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.4334083430003375,
rota,RotA-0268,RotA-0268:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.2431642780002221,
rota,RotA-0268,RotA-0268:local:3,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.24252390200035734,
rota,RotA-0269,RotA-0269:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.0026918529993054,
rota,RotA-0269,RotA-0269:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.41889785199964535,
rota,RotA-0269,RotA-0269:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.24759413700030564,
rota,RotA-0269,RotA-0269:local:3,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.2350368030001846,
rota,RotA-0270,RotA-0270:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.0545009230008873,
rota,RotA-0270,RotA-0270:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.464988056999573,
rota,RotA-0270,RotA-0270:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.27381819900074333,
rota,RotA-0270,RotA-0270:local:3,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.26151593800022965,
rota,RotA-0271,RotA-0271:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.4067748460001894,
rota,RotA-0271,RotA-0271:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,1.0952822799999922,
rota,RotA-0271,RotA-0271:local:2,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,1.0611473580001984,
rota,RotA-0271,RotA-0271:local:3,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,1.1107888930000627,
rota,RotA-0272,RotA-0272:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.4479341119995297,
rota,RotA-0272,RotA-0272:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.8836199409997789,
rota,RotA-0272,RotA-0272:local:2,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.948646249000376,
rota,RotA-0272,RotA-0272:local:3,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.8899747539999225,
rota,RotA-0272,RotA-0272:local:4,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.8217246190006335,
rota,RotA-0272,RotA-0272:local:5,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.8362845430001471,
rota,RotA-0272,RotA-0272:local:6,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.8258969930002422,
rota,RotA-0272,RotA-0272:local:7,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.8252189009999711,
rota,RotA-0273,RotA-0273:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.5648368180000034,
rota,RotA-0273,RotA-0273:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.6830204329999106,
rota,RotA-0273,RotA-0273:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.6687040140004683,
rota,RotA-0273,RotA-0273:local:3,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.6910540669996408,
rota,RotA-0273,RotA-0273:local:4,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.7159459709992007,
rota,RotA-0273,RotA-0273:local:5,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.8698097060005239,
rota,RotA-0274,RotA-0274:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.038819493999654,
rota,RotA-0274,RotA-0274:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.4411336189996291,
rota,RotA-0274,RotA-0274:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.2371555019999505,
rota,RotA-0274,RotA-0274:local:3,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.24970443199981673,
rota,RotA-0275,RotA-0275:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,0.9692615189997014,
rota,RotA-0275,RotA-0275:local:1,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.1580418159992405,
rota,RotA-0275,RotA-0275:local:2,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.2256750220003596,
rota,RotA-0275,RotA-0275:local:3,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.1584097089998977,
rota,RotA-0276,RotA-0276:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,1.879330304999712,
rota,RotA-0276,RotA-0276:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.46066499300013675,
rota,RotA-0276,RotA-0276:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.2419470029999502,
rota,RotA-0276,RotA-0276:local:3,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.23879430899978615,
rota,RotA-0277,RotA-0277:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.5473908820004,
rota,RotA-0277,RotA-0277:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.6611954340005468,
rota,RotA-0277,RotA-0277:local:2,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.8579691869999806,
rota,RotA-0277,RotA-0277:local:3,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.6776505930001804,
rota,RotA-0277,RotA-0277:local:4,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.6893341409995628,
rota,RotA-0277,RotA-0277:local:5,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.7047574709995388,
rota,RotA-0278,RotA-0278:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,1.9949516110000332,
rota,RotA-0278,RotA-0278:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.4361378749999858,
rota,RotA-0278,RotA-0278:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.23187722500006203,
rota,RotA-0278,RotA-0278:local:3,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.23408857899994473,
rota,RotA-0279,RotA-0279:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,0.6926941580004495,
rota,RotA-0279,RotA-0279:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.1323460179992253,
rota,RotA-0280,RotA-0280:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.1776689809994423,
rota,RotA-0281,RotA-0281:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,0.9868322229995101,
rota,RotA-0281,RotA-0281:local:1,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.1600343949994567,
rota,RotA-0281,RotA-0281:local:2,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.20722865299921978,
rota,RotA-0281,RotA-0281:local:3,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.172246699000425,
rota,RotA-0282,RotA-0282:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,4.827600511999663,
rota,RotA-0282,RotA-0282:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,1.311305244000323,
rota,RotA-0282,RotA-0282:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,1.1086441620000187,
rota,RotA-0282,RotA-0282:local:3,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,1.0997100279992083,
rota,RotA-0283,RotA-0283:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.0550028859997838,
rota,RotA-0283,RotA-0283:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.3933109159997912,
rota,RotA-0283,RotA-0283:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.2358436829999846,
rota,RotA-0283,RotA-0283:local:3,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.22273449699969206,
rota,RotA-0284,RotA-0284:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,1.086557569999968,
rota,RotA-0284,RotA-0284:local:1,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.19007144199986215,
rota,RotA-0284,RotA-0284:local:2,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.23854309499984083,
rota,RotA-0284,RotA-0284:local:3,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.1893965039998875,
rota,RotA-0285,RotA-0285:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,4.809978367999975,
rota,RotA-0285,RotA-0285:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,1.107751344999997,
rota,RotA-0285,RotA-0285:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,1.1057637240000986,
rota,RotA-0285,RotA-0285:local:3,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,1.3105313120004212,
rota,RotA-0286,RotA-0286:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,1.9927263240006141,
rota,RotA-0286,RotA-0286:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.21619163200011826,
rota,RotA-0286,RotA-0286:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.22847673300020688,
rota,RotA-0286,RotA-0286:local:3,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.38889721399937116,
rota,RotA-0287,RotA-0287:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.7806185039999036,
rota,RotA-0287,RotA-0287:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.9238990399999238,
rota,RotA-0287,RotA-0287:local:2,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.8816631119998419,
rota,RotA-0287,RotA-0287:local:3,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.911787459000152,
rota,RotA-0288,RotA-0288:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.2532791069997984,
rota,RotA-0288,RotA-0288:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.3176752380004473,
rota,RotA-0288,RotA-0288:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.3034599829998115,
rota,RotA-0288,RotA-0288:local:3,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.5455697269999291,
rota,RotA-0289,RotA-0289:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.07729432099949918,
rota,RotA-0290,RotA-0290:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,0.4964513139993869,
rota,RotA-0290,RotA-0290:local:1,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,0.5025806529993133,
rota,RotA-0290,RotA-0290:local:2,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,0.6824012209999637,
rota,RotA-0290,RotA-0290:local:3,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,0.6972356830001445,
rota,RotA-0290,RotA-0290:local:4,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,0.5003719010001078,
rota,RotA-0290,RotA-0290:local:5,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,0.514173837999806,
rota,RotA-0290,RotA-0290:local:6,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.14368479499989917,
rota,RotA-0290,RotA-0290:local:7,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.13674321899998176,
rota,RotA-0291,RotA-0291:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.06141897399993468,
rota,RotA-0292,RotA-0292:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,13.894910883000193,
rota,RotA-0292,RotA-0292:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,12.260802003000208,
rota,RotA-0292,RotA-0292:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,11.616113324999787,
rota,RotA-0292,RotA-0292:local:3,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,12.580572302000292,
rota,RotA-0292,RotA-0292:local:4,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,11.366532033000112,
rota,RotA-0292,RotA-0292:local:5,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,11.352496619000704,
rota,RotA-0293,RotA-0293:local:0,tetrahedral,supplied_support,24,24,24,2,12;12,2,true,true,false,true,0.1745352969992382,
rota,RotA-0293,RotA-0293:local:1,tetrahedral,supplied_support,24,24,24,2,12;12,2,true,true,false,true,0.18853377100003854,
rota,RotA-0293,RotA-0293:local:2,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.04830404000040289,
rota,RotA-0294,RotA-0294:local:0,tetrahedral,supplied_support,24,24,24,2,12;12,2,true,true,false,true,0.19243540499974188,
rota,RotA-0294,RotA-0294:local:1,tetrahedral,supplied_support,24,24,24,2,12;12,2,true,true,false,true,0.1825305490001483,
rota,RotA-0294,RotA-0294:local:2,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.0514051259997359,
rota,RotA-0295,RotA-0295:local:0,tetrahedral,supplied_support,24,24,24,2,12;12,2,true,true,false,true,0.17074464000052103,
rota,RotA-0295,RotA-0295:local:1,tetrahedral,supplied_support,24,24,24,2,12;12,2,true,true,false,true,0.1809297659992808,
rota,RotA-0295,RotA-0295:local:2,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.04659159800030466,
rota,RotA-0296,RotA-0296:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,0.2347379050006566,
rota,RotA-0296,RotA-0296:local:1,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,0.23122725199937122,
rota,RotA-0296,RotA-0296:local:2,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.05851629700009653,
rota,RotA-0297,RotA-0297:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.06367886099997122,
rota,RotA-0298,RotA-0298:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.2610910330004117,
rota,RotA-0298,RotA-0298:local:1,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.229692430999421,
rota,RotA-0298,RotA-0298:local:2,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.6933456770002522,
rota,RotA-0299,RotA-0299:local:0,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.04914285500035476,
rota,RotA-0300,RotA-0300:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.05871575900073367,
rota,RotA-0301,RotA-0301:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,0.13100492200010194,
rota,RotA-0301,RotA-0301:local:1,tetrahedral,supplied_support,24,24,24,2,12;12,2,true,true,false,true,0.13271148500007257,
rota,RotA-0301,RotA-0301:local:2,tetrahedral,supplied_support,24,24,24,2,12;12,2,true,true,false,true,0.13214363699989917,
rota,RotA-0301,RotA-0301:local:3,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,0.13238824600011867,
rota,RotA-0301,RotA-0301:local:4,tetrahedral,supplied_support,24,24,24,2,12;12,2,true,true,false,true,0.16801111600034346,
rota,RotA-0301,RotA-0301:local:5,tetrahedral,supplied_support,24,24,24,2,12;12,2,true,true,false,true,0.15221100399958232,
rota,RotA-0302,RotA-0302:local:0,tetrahedral,supplied_support,24,24,24,2,12;12,2,true,true,false,true,1.8234711020004397,
rota,RotA-0302,RotA-0302:local:1,tetrahedral,supplied_support,24,24,24,2,12;12,2,true,true,false,true,1.8141223269994953,
rota,RotA-0302,RotA-0302:local:2,tetrahedral,supplied_support,24,24,24,2,12;12,2,true,true,false,true,1.78347548200054,
rota,RotA-0302,RotA-0302:local:3,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,1.8095894850002878,
rota,RotA-0302,RotA-0302:local:4,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,1.8213005109992082,
rota,RotA-0302,RotA-0302:local:5,tetrahedral,supplied_support,24,24,24,2,12;12,2,true,true,false,true,1.7832171360005304,
rota,RotA-0303,RotA-0303:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,1.1050237509998624,
rota,RotA-0303,RotA-0303:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,1.1030707919999259,
rota,RotA-0303,RotA-0303:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,1.1151763179996124,
rota,RotA-0304,RotA-0304:local:0,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.1100072019999061,
rota,RotA-0304,RotA-0304:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.17692069900022034,
rota,RotA-0304,RotA-0304:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.10899965200042061,
rota,RotA-0305,RotA-0305:local:0,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.06988638999973773,
rota,RotA-0305,RotA-0305:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.11067983599969011,
rota,RotA-0305,RotA-0305:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.08000543599973753,
rota,RotA-0306,RotA-0306:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.12443158000041876,
rota,RotA-0306,RotA-0306:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.07195257500006846,
rota,RotA-0306,RotA-0306:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.07225158700020984,
rota,RotA-0307,RotA-0307:local:0,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.07712106800045149,
rota,RotA-0307,RotA-0307:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.13410308199945575,
rota,RotA-0307,RotA-0307:local:2,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.08897722400070052,
rota,RotA-0308,RotA-0308:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.062388294999436766,
rota,RotA-0309,RotA-0309:local:0,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.07913702700079739,
rota,RotA-0309,RotA-0309:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.13452647000030993,
rota,RotA-0309,RotA-0309:local:2,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.08930911399966135,
rota,RotA-0310,RotA-0310:local:0,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.08171358199979295,
rota,RotA-0310,RotA-0310:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.10712395500013372,
rota,RotA-0310,RotA-0310:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.06955712400031189,
rota,RotA-0311,RotA-0311:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.13183659500009526,
rota,RotA-0311,RotA-0311:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.07883005399980902,
rota,RotA-0311,RotA-0311:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.07897705600043992,
rota,RotA-0312,RotA-0312:local:0,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,1.0798288779997165,
rota,RotA-0312,RotA-0312:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,1.0757135800004107,
rota,RotA-0312,RotA-0312:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,1.0753939639998862,
rota,RotA-0313,RotA-0313:local:0,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.0666627979999248,
rota,RotA-0313,RotA-0313:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.1179606519999652,
rota,RotA-0313,RotA-0313:local:2,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.06636496000010084,
rota,RotA-0314,RotA-0314:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.10247917900051107,
rota,RotA-0314,RotA-0314:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.06930281899985857,
rota,RotA-0314,RotA-0314:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.06910743500066019,
rota,RotA-0315,RotA-0315:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.20152081800006272,
rota,RotA-0316,RotA-0316:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.11252599800081953,
rota,RotA-0316,RotA-0316:local:1,planar_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.0648284529997909,
rota,RotA-0316,RotA-0316:local:2,planar_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.06444186000044283,
rota,RotA-0317,RotA-0317:local:0,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.06866943400018499,
rota,RotA-0317,RotA-0317:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.12735374400017463,
rota,RotA-0317,RotA-0317:local:2,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.06810656499965262,
rota,RotA-0318,RotA-0318:local:0,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.14252337500056456,
rota,RotA-0318,RotA-0318:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.26605781100079184,
rota,RotA-0318,RotA-0318:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.14314277900029992,
rota,RotA-0318,RotA-0318:local:3,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.16856627900051535,
rota,RotA-0318,RotA-0318:local:4,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.1807582609999372,
rota,RotA-0319,RotA-0319:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,2.9430135020002126,
rota,RotA-0319,RotA-0319:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.753922601999875,
rota,RotA-0319,RotA-0319:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.7466463170003408,
rota,RotA-0320,RotA-0320:local:0,tetrahedral,confirmed,24,24,24,2,12;12,2,true,true,false,true,0.2119364210002459,
rota,RotA-0321,RotA-0321:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.0721436130006623,
rota,RotA-0322,RotA-0322:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.06897691799986205,
rota,RotA-0323,RotA-0323:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.7241222370003015,
rota,RotA-0323,RotA-0323:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.43230180499995186,
rota,RotA-0323,RotA-0323:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.43985962599981576,
rota,RotA-0324,RotA-0324:local:0,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.45735215500008053,
rota,RotA-0324,RotA-0324:local:1,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.7238258879997375,
rota,RotA-0324,RotA-0324:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.4466716059996543,
rota,RotA-0325,RotA-0325:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.13091069500023877,
rota,RotA-0325,RotA-0325:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.07424456999979157,
rota,RotA-0325,RotA-0325:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.07372535699960281,
rota,RotA-0326,RotA-0326:local:0,atrop_bond,confirmed,8,8,8,2,4;4,1,true,false,true,true,0.13397388399971533,
rota,RotA-0326,RotA-0326:local:1,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.07775949900042178,
rota,RotA-0326,RotA-0326:local:2,atrop_bond,symmetry_related,8,8,8,2,4;4,1,true,false,true,true,0.0775979849995565,
rota,RotA-0327,RotA-0327:local:0,atrop_bond,confirmed,8,8,8,2,4;4,2,true,true,false,true,0.0865779850000763,
